,count,percentile,highly_variable,highly_variable_rank,means,variances,variances_norm,dispersions,dispersions_norm,chrom,peak_type,manual_annotation_peaks,leiden_r1,gene_body_overlaps,nearest_gene,distance_to_tss,distance_to_tss_binned,accessibility_notochord,accessibility_spinal_cord,accessibility_primordial_germ_cells,accessibility_NMPs,accessibility_neural,accessibility_neural_floor_plate,accessibility_neural_optic,accessibility_hatching_gland,accessibility_PSM,accessibility_neural_crest,accessibility_neural_telencephalon,accessibility_endoderm,accessibility_lateral_plate_mesoderm,accessibility_endocrine_pancreas,accessibility_epidermis,accessibility_neurons,accessibility_fast_muscle,accessibility_hemangioblasts,accessibility_differentiating_neurons,accessibility_optic_cup,accessibility_hindbrain,accessibility_pharyngeal_arches,accessibility_tail_bud,accessibility_hematopoietic_vasculature,accessibility_midbrain_hindbrain_boundary,accessibility_muscle,accessibility_floor_plate,accessibility_pronephros,accessibility_enteric_neurons,accessibility_heart_myocardium,accessibility_somites,accessibility_neural_posterior,accessibility_15somites,accessibility_0somites,accessibility_10somites,accessibility_5somites,accessibility_30somites,accessibility_20somites,timepoint,timepoint_contrast,celltype,celltype_contrast,associated_gene,association_type,n_overlapping_genes,celltype_timepoint,leiden_0.7,leiden_0.5,leiden_0.3,leiden_1,optic_cup_subclust,linked_gene,link_score,link_zscore,link_pvalue,is_linked,hemato_manual,leiden,timepoint_numeric,leiden_0.7_integer,leiden_integer,Pseudotime,leiden_0.7_sub,leiden_1_sub
1-8494294-8494904,1261.0,0.6307655336639442,True,,1.4211113950062756e-06,2243.670521138189,1.1218895214514595,-11.86393898835661,1.7448196257895567,1,exonic,unassigned,9,myo15ab,alkbh5,14153.0,10000-20000bp,-0.7427545515736402,-0.3438077544968514,-2.2224741032543944,-1.4834976689355082,-0.704331430216458,-0.8879102596150807,-1.5953971956061845,-0.636239016155856,2.547113406142833,-1.2989838886081329,-1.3060873077991224,-1.8806689535270729,-2.651704417726836,-1.83950484247548,-1.918337691510092,-1.756886796174707,10.413883444814543,-1.5471970240853896,-1.4130693816345015,-1.9510021232937123,-1.839381545514886,-1.0604367670944377,-0.9100226509536071,-1.9786975028160627,-1.2194802481351936,20.658949221665466,-1.7430008361361862,-2.0056526193094744,-1.689154674874644,-0.1526751815513352,0.00023257893189587708,-1.5475436321269045,-2.5753656796657967,-2.8377312756876543,-0.8095224122877098,-2.861147445686495,0.3869372883135631,1.9911081113670779,20somites,2.8528531825112333,muscle,9.417403930148039,myo15ab,single_overlap,1,muscle_20somites,11,12,4,8,unassigned,,,,,Not linked,unassigned,0,20.0,1,0,8.508905603232769,0,0
1-9332872-9333159,713.0,0.41072258962539443,True,3123.0,9.44411764726586e-07,2231.437162999654,3.630432264901245,-11.98801867533152,1.5883747000443447,1,intergenic,unassigned,9,,AL954703.1,11084.0,10000-20000bp,-2.1471089021617766,-2.230073735291654,-2.2224741032543944,-2.6181507731942886,-1.4315997133372242,-2.279819331813642,-2.1166784130073477,-2.2635476407976522,-1.3340106450016243,-2.756837032430021,-2.3294341161629704,-2.812188370705176,-2.5893475125024428,-1.1533644638954068,-2.581334897451144,-2.4219452208414363,14.932454855147501,0.08375065029453244,-3.255991281807531,-2.374042690754837,-2.0353689140536195,-2.1004339737731854,-2.1326399647072907,-1.7421686751206618,-2.720701622687906,1.3122716677744517,-2.419628656444783,-2.5021101730676625,-2.0996669275851896,-1.791194055243825,6.430786479811132,-2.3213805625291086,-1.9434332944895667,-12.167999799962557,-6.676916048893682,-9.076916855704079,-3.6037282317177928,-6.5549844858285065,15somites,1.9819286748650629,fast_muscle,19.59593230115144,AL954703.1,nearest_only,0,fast_muscle_15somites,11,12,4,8,unassigned,,,,,Not linked,unassigned,0,15.0,1,0,9.23219431718851,0,9
1-9336839-9338016,7149.0,0.9232000798958857,True,,3.793825233800306e-06,19403.40063922381,0.8980140637348255,-11.117064916703114,2.404314498462115,1,intergenic,fast_muscle,9,,AL954703.1,15496.0,10000-20000bp,4.363321254071486,-0.3984803706062175,-2.2224741032543944,-0.6155113983223148,1.9501916198147968,-0.3066184886857839,-0.6550018693332288,-0.01561826086411705,3.865717362075463,-0.25555282808142277,-1.3455275976891607,-0.38328687224029356,3.3898034202004625,2.9335964013202944,-0.08864146365410293,-0.7068180914874632,44.059566831316936,-0.7609717097277547,-0.6690808140691937,-1.1955008471157225,-1.183925998235741,23.68133500366661,-1.2529757997167519,1.5483590524215034,0.46731645941969124,12.367097473749912,0.9099796015739656,1.7192725774720243,4.302844476717094,3.8714540431682707,71.93422881632456,-0.47901389832495356,34.04806759814729,31.92787695141176,35.76598214429677,42.734439156593574,5.793143148871261,18.55957498258381,5somites,1.5292727688436543,fast_muscle,8.559138664503037,AL954703.1,nearest_only,0,fast_muscle_5somites,11,12,4,8,unassigned,uncx4.1,0.120216291218263,11.0804802681167,7.80166638864732e-29,Linked,unassigned,1,5.0,1,1,4.7121089568963095,8,11
1-9343403-9343820,1792.0,0.7337781703217994,True,21171.0,1.795427235087931e-06,4558.983226158587,1.993846362847623,-11.74754200675735,1.5554587266975004,1,intergenic,unassigned,9,,AL954703.1,21680.0,20000-30000bp,-0.8508856537747396,-1.2017474968699815,0.2239028441820221,-1.6299610059526832,0.4084507119333329,-0.8449566760081042,-1.4380657258846983,-0.9469176109536839,-0.02249844614003499,-2.003655423060687,-1.5660481035008342,-2.377989324644831,-1.9816387993563833,-0.9584678224859229,-1.5021007281268293,-0.8027183135039069,19.389040245715428,-1.0047044728652221,-1.1272321126509353,-2.162253150676959,-1.2333072374352705,-0.9831976464373249,-1.8606211270181992,-0.49001169598926186,-0.10647142621317471,3.559623356386468,-2.1226387038958543,-0.7827138630318415,-0.970776317750724,-1.5924367507744084,29.620430325883902,-0.931893158930129,7.246253285990702,4.7206844962504935,8.077005734171976,4.354150092595118,-2.914257825438476,-1.7782970934012838,10somites,1.4527711904722103,fast_muscle,18.78609404268189,AL954703.1,nearest_only,0,fast_muscle_10somites,11,12,4,8,unassigned,,,,,Not linked,unassigned,1,10.0,1,1,5.387628986098541,8,11
1-9362531-9362831,752.0,0.43254571386661755,True,20397.0,1.1632232282239218e-06,656.6970941558459,2.0171370361680347,-11.691422616536565,1.9623355757183922,1,intergenic,unassigned,9,,AL954703.1,40750.0,40000-50000bp,-1.048159650138229,-2.168910156186497,2.587060905173985,-2.20686886505752,-1.9067524461179257,-1.644894794983276,-1.6541986931176074,0.10232722113742021,-0.3710440624644293,-1.909630899885698,-1.6351775964635604,-2.4428176699003794,-1.7817488858608463,-1.9997870607160524,-2.649912816865721,-2.113064301735408,12.941402505843339,-1.6029489520861473,-0.8609342990802892,-1.8840609673584037,-2.305822067046557,0.36261855075694327,-2.097837453881065,-2.482881408259386,-1.4675620023147604,-1.5354495253989353,-1.0828628392059874,-1.1627171588159873,-1.2345913277692815,-0.24695822431939407,5.985083625503668,-1.4183138744768495,-7.067120343076367,0.7973376224574257,-3.9920261771163275,-0.7466733403709526,-7.500978783947905,-4.4279541690367115,0somites,2.277083220430897,fast_muscle,13.747376684744,AL954703.1,nearest_only,0,fast_muscle_0somites,11,12,4,8,unassigned,,,,,Not linked,unassigned,0,0.0,1,0,9.23219431718851,9,12
1-9389906-9390213,1188.0,0.6102329152323379,True,13942.0,1.458869700251532e-06,1708.1892376902154,2.282552740096489,-12.046177443178758,1.5150456617535422,1,intergenic,unassigned,9,,,,,4.922952075668742,-2.004859733541616,0.0033090258401825,-1.9802417042002345,-2.6204944985233767,-2.612074050871673,-1.7261261366466079,0.24946269512823577,-1.2192485421047872,-1.5974361360113258,-1.6747258192989747,-1.156247346957393,1.35274619688518,1.5958649991921758,-1.8521967354697713,-2.1188956234341494,16.582123453021545,-1.4965952747852598,-2.2528767799979916,-2.180255460253983,-1.9600548418386594,1.3431331881979225,-1.941868459298642,-1.931574697872859,-1.2367999927757494,3.3814958370753936,-1.8021806091168893,-2.3938597517526286,1.3687230949039362,-2.751865459328315,16.741956722777555,-1.088640411169789,0.48142528820747754,-3.4104634011268966,9.570017363629898,6.837565258136435,-8.520643502678192,0.9847482172714771,10somites,2.022577646213543,fast_muscle,9.479366273298515,,,0,fast_muscle_10somites,11,12,4,8,unassigned,,,,,Not linked,unassigned,0,10.0,1,0,8.71477235629562,0,0
1-10097805-10098823,20588.0,0.9723313681858329,True,,5.341079359202767e-06,27306.643743966022,1.0686790162154005,-11.759916819996263,1.6181623355583945,1,exonic,NMPs,12,si:ch73-132f6.5,lratb.1,11888.0,10000-20000bp,7.149046938980438,9.625411862630429,0.5941962352673497,47.63905863400471,9.817986552629598,2.697533987662924,3.8401762975863356,-0.3106658719616015,32.8219456421552,15.69406678143808,3.1698989794996826,16.95134690202948,6.251719936665095,7.304175031550745,15.283466468794519,2.517983310749295,0.7321223935254215,1.21314213099114,-0.02877321646031694,0.6622416425070983,2.1937054924321697,8.887076949140246,38.05507475649065,1.6920951984152601,1.9486113519222599,11.75808115493994,1.8600033934748823,21.66985149752808,3.7326072358593407,2.151107800371488,14.917391966450001,0.16616349262254151,47.42858874761795,76.35173910116539,50.64795339385235,71.75069033053973,8.144872525915803,38.334006830801265,0somites,1.5991109408261823,NMPs,4.275273976708174,si:ch73-132f6.5,single_overlap,1,NMPs_0somites,8,11,4,14,unassigned,lratb.1,0.0550818653299752,5.78455155680945,3.63530111983569e-09,Linked,unassigned,3,0.0,0,3,0.0,7,4
1-11075174-11075865,3558.0,0.8577104211074943,True,,2.7640622974073736e-06,8598.941266846889,1.20093673231445,-11.678861892107523,1.5977120480782927,1,promoter,muscle,9,dmd,dmd,114.0,0-10000bp,-1.2188760440762318,2.26796719161238,0.8588343929727317,1.005644145320478,-1.1161381708317777,-0.929715670554952,-1.2629710253461297,-0.06988960493238026,4.101048819494769,0.20835788160134794,-1.2458322110499687,-0.3592982129400715,-1.7759715514911758,-2.2400728213586003,4.082447188348571,-0.2962621642193989,32.57976445980978,-0.8600909098038768,5.2529292707886865,-1.2833492609658832,-0.929140443385135,0.8064747824389458,-0.6629872786241596,-0.6236385310245501,-1.131482672705759,21.492721384199122,-0.9059084551398333,-0.12779789305838454,11.709381965905028,-0.6424860739424743,23.776690379953365,-1.1997083531151223,18.26139108841787,12.234601240768269,15.208766030796564,21.49574964366313,7.515121994472671,14.545014515760839,5somites,2.218534242170803,fast_muscle,6.738755383824781,dmd,single_overlap,1,fast_muscle_5somites,11,12,4,8,unassigned,dmd,0.069503047888194,3.95872630792374,3.76752614887048e-05,Linked,unassigned,1,5.0,1,1,6.280422894948325,1,2
1-11427885-11428808,5116.0,0.8970903541322713,True,,3.7649795534976964e-06,7276.653359294016,1.2181857063187256,-11.713324483350995,1.5408456709807403,1,intronic,muscle,9,sdk1b,CU929311.1,41189.0,40000-50000bp,14.348869147959732,-0.9992194496410083,1.037591697241126,0.04534725614230631,-0.9675912318176976,0.25673598793694047,1.4647832043746742,-1.1061055844768863,7.857704695066651,-2.4614139408341695,-0.5922953277039502,17.427250783774426,2.3506376703931275,5.165681818122301,2.0222575884132987,0.49699419997246835,36.049240161605624,-1.1895792061753065,9.683249211140549,-0.4126064155600684,-0.10832362611692964,2.061889645509783,-1.5681546518090967,-1.4941942858314352,0.019140626705416414,30.791247140284536,1.8255479372317958,-0.9331195987785752,8.335845729435633,0.09375027755343247,28.649740830540253,-0.6861576634239337,31.45901593422699,25.675832634014558,30.88456584870214,35.40877681779525,7.78364030074567,26.252913091750397,5somites,1.2732179234745191,fast_muscle,4.723480803557294,sdk1b,single_overlap,1,fast_muscle_5somites,11,12,4,8,unassigned,,,,,Not linked,unassigned,1,5.0,1,1,5.640008073241508,1,2
1-11448605-11449264,2571.0,0.8090503937057023,True,3705.0,2.4465089924716303e-06,6732.116426313548,3.457829229939276,-11.38571402265621,2.001275401317809,1,intronic,fast_muscle,9,sdk1b,CU929311.1,20601.0,20000-30000bp,0.11896761985724721,-1.6341115421224173,-2.2224741032543944,-1.914481442713312,-2.4832433875267053,-1.3134956300785774,-0.8298317153049153,-0.9495751940104334,-1.5458980848363375,-1.5478192113042986,0.04305537659133235,-0.09044083833495514,4.82205558487858,4.251513051053495,6.387053355399685,-2.1776601998434426,38.097816712008644,-0.4588504091723735,-1.8982442269812492,-0.6466350040311674,-0.8257167282297797,2.3847425220419383,-1.757732336489357,-0.6522779530000007,-0.1739062558110631,8.499299299347083,-0.8103966945579337,-2.225311457692469,4.796076143016977,6.2331828747802644,4.35497383586956,-1.515996928178704,10.966054678733158,2.7324881663814407,7.769169250941162,4.57536181612726,9.061219348814827,17.210343770373076,20somites,3.4094685654450037,fast_muscle,12.699880192608369,sdk1b,single_overlap,1,fast_muscle_20somites,11,12,4,8,unassigned,,,,,Not linked,unassigned,0,20.0,1,0,7.800111784251859,0,0
1-11593501-11594559,1248.0,0.6272560444670539,True,40716.0,1.7975955397452183e-06,1071.2275463701917,1.6067039659011622,-11.690769056817606,1.626809365521432,1,intergenic,unassigned,9,,si:dkey-26i13.7,2799.0,0-10000bp,3.485670374972748,-0.7690220428389934,-2.2224741032543944,-1.5225465907330014,0.9855024858196639,-0.9012906829249077,-1.5677269807705818,-2.1167473157689987,-0.13807239684253442,-0.44477088630898987,-1.2785022160038844,-1.8573991610214828,1.0663367806970085,-1.873396813474057,-1.511544001409791,-0.8320727589434327,21.232129197441246,-0.9784324239265165,-1.4819871004018819,-2.0542138231152354,-1.2873546997376069,0.6622749898004205,-1.51464200523424,-1.3580064184774747,-1.318829030425591,18.286443765623876,-2.0650396974601417,-2.3811935299531184,-1.0494890324527821,-2.1010316111977407,5.855696064303972,-1.1177323810828514,-0.20601108888724803,7.293446696433512,2.785772936457663,7.955736591434094,-0.3350625319518365,-1.663346648587474,5somites,1.9886817993588128,fast_muscle,5.889059661407571,si:dkey-26i13.7,nearest_only,0,fast_muscle_5somites,11,12,4,8,unassigned,,,,,Not linked,unassigned,0,5.0,1,0,9.195583553989676,9,12
1-11989220-11989629,776.0,0.44530876950973264,True,17732.0,1.4834021629278925e-06,710.9674027301618,2.1073521452021198,-10.31704198206903,3.695212902757485,1,intronic,unassigned,16,tspan5b,tspan5b,11999.0,10000-20000bp,-0.45213387584767106,-1.7530664625848094,-2.2224741032543944,6.623686931186586,-2.107276405807122,-1.559340382321643,-1.9597724080411227,-1.9596558004765146,0.09891761379908692,-2.2967415573187964,-1.9480709785851684,-0.28765777279082105,-1.0033453119836644,-1.9783270822607517,-2.463255806569539,-1.6129953486422972,-1.558842349300185,-1.065317659590224,-2.434016125314381,-1.723250058004297,-2.0171257570541665,-1.1334410175618068,6.155782197498315,-0.4411602279648776,-2.16775618950715,-0.8963150434667597,-2.287587963225957,0.39605067549090167,-1.7151869120825918,-1.48134133328931,-1.5058808617692212,-1.57231804922758,-6.926684413478003,-3.851717964437701,-6.8466541665715015,-3.7340874362091254,-2.6583161691418074,-8.311755276029794,30somites,1.795291972953183,NMPs,5.040118436870714,tspan5b,single_overlap,1,NMPs_30somites,8,2,6,22,unassigned,,,,,Not linked,unassigned,5,30.0,0,5,6.059386552053111,3,1
1-12093420-12094529,1765.0,0.729931620357222,True,,2.0255579382129697e-06,3289.4436899723323,1.0800649553384873,-11.54189999125155,1.813903799411755,1,intronic,fast_muscle,9,xpa,xpa,25175.0,20000-30000bp,-0.48890062409005225,-0.9007310759828525,-0.1523865205895169,0.3156404641549922,-1.7054179249028492,-0.8227633055152775,-1.2702734067507855,-0.6929802962994092,0.04513502928757545,-0.04356647778069378,-0.5145912345165298,-0.8901913682410996,-0.6385842051816153,-0.12092617770561731,0.003921826485451252,-0.6788891367238081,18.574750118025463,3.33646828727343,-2.5301631161972002,-0.44125795740644125,-0.3638124698118592,-0.6579206511238245,-0.5859081200606042,-0.28363915478957613,-0.36936077200631445,19.741049324301578,-0.3449920242752612,0.18028338164568508,1.14617022965235,-0.36633188828197955,0.0919656744567016,-0.8017560803639936,1.388917266468275,2.499636726076682,0.7983106620665175,6.411832264311634,7.741354237097692,8.929989190665266,20somites,1.8514868151297834,muscle,5.524904495290157,xpa,single_overlap,1,muscle_20somites,11,12,4,8,unassigned,,,,,Not linked,unassigned,0,20.0,1,0,8.47849514613615,0,0
1-12124184-12124824,2698.0,0.817210073123461,True,,2.740320503117502e-06,2961.6384004311694,1.303922872244633,-11.553258151424968,1.7706250113010975,1,exonic,unassigned,9,mttp,mttp,2121.0,0-10000bp,-1.5926142230951748,-1.5569119234225666,3.939594605994238,-1.5184427539841763,0.45338896996635764,-1.0210548731780205,-1.1130932648176395,-0.4928699131047093,2.0952391724578416,-0.8205990109504465,-1.2111975337436591,1.7342257699968129,17.304249003752368,1.7411678856473523,3.0418275643260535,-1.709174694354201,22.05740182929818,-0.9295794980005467,-2.7570674837879574,-2.3530519179093217,-1.6884513745081033,22.685588882795344,-1.3086142526882303,1.2314659698041093,-1.509954090261523,17.814755481311053,-1.789885546453393,0.29885901536781845,4.900502427521164,4.793156083709093,15.093751566430509,-1.9852220401674217,11.030002052438533,33.87055139633059,15.25534299983236,22.684256011052735,0.4365753264172354,10.550662047879749,0somites,3.025356453259102,pharyngeal_arches,3.398752784367183,mttp,single_overlap,1,pharyngeal_arches_0somites,11,12,4,8,unassigned,,,,,Not linked,unassigned,0,0.0,1,0,9.23219431718851,9,12
1-12144311-12145188,1007.0,0.5492561256113128,True,27198.0,1.1771459821429127e-06,886.1646701219173,1.8380681296631978,-11.91998517127914,1.6741542240675904,1,intronic,unassigned,9,b4galt1,spink4,9621.0,0-10000bp,-1.389853490737348,-2.3465461203186555,-2.2224741032543944,-1.0099456395259845,-2.5303524690380756,-1.466682101507383,-1.3603722566074559,0.2758954552997766,-1.3882573849385471,-1.9083045358378745,-1.923898058604861,-0.2761649823505673,-1.4413251337051765,4.096239084252422,3.1669833848012288,-1.9004344045539527,2.205287120418087,-1.327650401665499,-1.1996226012711249,-0.9839357072448052,-1.765000204404377,-1.1001298655459357,-1.3995226183159124,-2.2116927349762636,-1.210885062158536,9.289017830527351,-1.6362886927372113,-1.6917160110568117,-0.5120945918376112,-1.7557012908607437,-0.8371568424924498,-1.5484350683572825,-3.798346889808878,-6.591033297293073,-5.147792394960536,-3.8738493326489536,0.545145736619292,-2.445143320513824,30somites,3.5088416065783923,muscle,6.771723481805154,b4galt1,single_overlap,1,muscle_30somites,11,12,4,8,unassigned,,,,,Not linked,unassigned,0,30.0,1,0,9.23219431718851,0,9
1-12434731-12435329,2728.0,0.8191622167363155,True,,2.850070214195218e-06,5056.930822135694,0.8971920736327341,-11.709950488704251,1.554913789596766,1,intergenic,muscle,9,,CT033816.1,3703.0,0-10000bp,7.959035197624871,-0.9388727248333358,1.3480227014566646,-0.07334708245005418,-0.5002300677325102,-0.844897235338533,-0.8883946335219822,-0.3420116957450939,11.39175447634815,1.0009611830271803,-1.2900799868658124,0.1371689564453073,4.561037412711586,-1.307982862413008,-1.1333036074452008,-0.8393598592731351,22.572760028776965,5.302648942905346,0.834690018672011,-0.7975920130526544,-1.8422891081969337,5.660328585806936,0.4974414893092147,0.2091278354743379,-0.7546809948764301,23.048391863756798,-0.13905862818477566,1.1395240469473713,-1.9374289709113763,3.5873387682743445,6.932375561793118,-1.2794481472842445,13.427102749027119,6.933298550975911,14.070325741232386,8.346130277801755,14.441018092638219,24.05575403952974,20somites,3.9981035358342094,muscle,4.319779417032484,CT033816.1,nearest_only,0,muscle_20somites,11,12,4,8,unassigned,,,,,Not linked,unassigned,0,20.0,1,0,7.561702626580048,0,0
1-12500854-12501281,1386.0,0.6613257099342419,True,15562.0,1.4882471419158425e-06,1555.6560607276513,2.2024773905330144,-11.958247969618103,1.625910866988898,1,intergenic,unassigned,12,,BX511261.1,42291.0,40000-50000bp,-0.3149495710892034,0.683771254709881,-0.17036416565581058,18.97177565820031,0.12377665222376322,-2.3991827936042065,-1.604199261611313,-2.101923490338016,3.5224099415878496,-1.139647858563469,-1.4849025597128744,-1.5293075595696388,-2.455782706484114,-1.3235344007322605,-0.4278758327306823,-2.7004956408901717,-1.6204802568775176,-1.4566179300046491,-1.2704368686397594,-1.6102015234881097,-2.1242188071944303,-2.293687304358737,16.592979007342528,-1.5033230369699397,-2.1911808855515886,5.302781381984974,-2.0608570539259015,0.1484105905913929,0.5778936663297541,-2.2396132265997952,-2.695849148685837,-1.9890497175817798,5.2119852676207605,-3.957543931834659,0.5301758767482232,-1.350858163619467,-5.628183494879255,10.410540998075044,20somites,3.0338172049752195,NMPs,5.394586388471873,BX511261.1,nearest_only,0,NMPs_20somites,8,11,4,14,unassigned,,,,,Not linked,unassigned,2,20.0,0,2,3.2104926771565876,4,3
