Peak1,Peak2,coaccess
chr5-11959014-11960511,chr1-32146082-32146434,0.5402788359091022
chr5-11959014-11960511,chr3-49688847-49690003,0.3506871879695794
chr4-21193880-21194395,chr2-17845364-17846461,0.5487982505681294
chr4-21193880-21194395,chr3-14187277-14188581,0.49936507987641565
chr4-21193880-21194395,chr2-23335235-23336935,0.8480668477211524
chr4-21193880-21194395,chr4-35561725-35562220,0.39389586845936403
chr4-21193880-21194395,chr5-38049111-38049527,0.32959925191700856
chr4-21193880-21194395,chr5-23857742-23858006,0.7304627320173992
chr4-21193880-21194395,chr1-12910049-12911305,0.7256773823237497
chr4-21193880-21194395,chr3-15881728-15883690,0.80322605479701
chr4-21193880-21194395,chr5-13722094-13723779,0.6409810179253617
chr4-21193880-21194395,chr2-43065449-43066540,0.745883513944642
chr4-21193880-21194395,chr5-1769598-1770661,0.5450478265021714
chr4-21193880-21194395,chr1-8971379-8972599,0.44318105047090306
chr4-21193880-21194395,chr5-37898446-37899840,0.7733392422022252
chr4-21193880-21194395,chr4-34598017-34598898,0.7256436245043336
chr4-21193880-21194395,chr4-30193243-30195086,0.7514858353273991
chr4-21193880-21194395,chr2-24477595-24479291,0.8496276113748704
chr4-21193880-21194395,chr4-38876684-38878652,0.5640537334282976
chr4-21193880-21194395,chr3-30859174-30860083,0.4302138323487045
chr4-21193880-21194395,chr5-22200096-22201553,0.5408466424088292
chr4-21193880-21194395,chr4-42878167-42879764,0.45860051218559067
chr4-21193880-21194395,chr1-19273392-19275112,0.6533590101813731
chr4-21193880-21194395,chr1-5965050-5965362,0.46345505337205534
chr4-21193880-21194395,chr5-6674719-6676167,0.31808850930984134
chr4-21193880-21194395,chr1-23277522-23279383,0.5601761564750881
chr4-21193880-21194395,chr1-44347144-44348491,0.36327063906876006
chr4-21193880-21194395,chr3-25435642-25436244,0.3581361695537194
chr4-21193880-21194395,chr2-34267858-34269229,0.3014931835409642
chr4-21193880-21194395,chr4-13984808-13985936,0.6811180610604629
chr4-21193880-21194395,chr2-42167719-42168559,0.5031072573851526
chr4-21193880-21194395,chr1-5341747-5343542,0.7569568208888148
chr4-21193880-21194395,chr2-6320385-6321406,0.6672379056731292
chr4-21193880-21194395,chr1-18395683-18396043,0.7897159987033
chr2-45738553-45739529,chr4-45500529-45502140,0.41238899078601066
chr2-45738553-45739529,chr2-20435721-20436916,0.38534545985743285
chr2-45738553-45739529,chr5-23857742-23858006,0.38189087994284404
chr2-45738553-45739529,chr1-49170987-49171834,0.3529085104176458
chr2-45738553-45739529,chr3-49715250-49716042,0.49010931612044617
chr2-45738553-45739529,chr3-39334882-39335370,0.7449739635001295
chr2-45738553-45739529,chr2-28891752-28893003,0.769111313719288
chr2-45738553-45739529,chr1-12910049-12911305,0.3713415962512926
chr2-45738553-45739529,chr3-47321408-47322636,0.4438121496275367
chr2-45738553-45739529,chr3-31527880-31528286,0.7456733851365993
chr2-45738553-45739529,chr2-43065449-43066540,0.6790272616051035
chr2-45738553-45739529,chr5-37898446-37899840,0.526399286346059
chr2-45738553-45739529,chr3-32288562-32289871,0.35139992782460155
chr2-45738553-45739529,chr4-34598017-34598898,0.4446286349878825
chr2-45738553-45739529,chr3-48936136-48936653,0.8397780835634554
chr2-45738553-45739529,chr5-16421040-16422191,0.4791436480248206
chr2-45738553-45739529,chr5-6674719-6676167,0.49612305906378473
chr2-45738553-45739529,chr3-4612600-4613272,0.781317042575594
chr2-45738553-45739529,chr2-35109026-35109488,0.6163762673157325
chr2-45738553-45739529,chr4-14228175-14228720,0.36490757850422095
chr2-45738553-45739529,chr4-43060836-43062219,0.8653768381551894
chr2-45738553-45739529,chr3-6184502-6184710,0.49996811223010884
chr2-45738553-45739529,chr1-24448674-24450556,0.38537855597359993
chr2-45738553-45739529,chr3-7041495-7042322,0.7862009206383407
chr2-17845364-17846461,chr4-29563547-29565137,0.4884509701944156
chr2-17845364-17846461,chr2-23335235-23336935,0.546965747031223
chr2-17845364-17846461,chr5-38049111-38049527,0.4709391105326993
chr2-17845364-17846461,chr4-45556780-45558044,0.4501381940716951
chr2-17845364-17846461,chr3-39334882-39335370,0.3821600472849066
chr2-17845364-17846461,chr3-20009001-20009431,0.8607479183291771
chr2-17845364-17846461,chr5-47626914-47627797,0.7399926412691511
chr2-17845364-17846461,chr3-31527880-31528286,0.7428596263846656
chr2-17845364-17846461,chr1-8971379-8972599,0.461952171278942
chr2-17845364-17846461,chr5-37093880-37095092,0.3206466275427147
chr2-17845364-17846461,chr2-24477595-24479291,0.6221232326634742
chr2-17845364-17846461,chr2-40280002-40281338,0.5954875718266897
chr2-17845364-17846461,chr5-16421040-16422191,0.5346148433040238
chr2-17845364-17846461,chr1-5965050-5965362,0.8381885025933473
chr2-17845364-17846461,chr1-44347144-44348491,0.8974609781786798
chr2-17845364-17846461,chr4-13984808-13985936,0.4209788541326168
chr2-17845364-17846461,chr2-42167719-42168559,0.6168103854487661
chr2-17845364-17846461,chr3-4612600-4613272,0.7257124146022976
chr2-17845364-17846461,chr4-14228175-14228720,0.4069518329931375
chr2-17845364-17846461,chr1-33114689-33115785,0.7680515750504859
chr2-17845364-17846461,chr4-43060836-43062219,0.6676098618328492
chr2-17845364-17846461,chr1-32146082-32146434,0.5023265234722838
chr2-17845364-17846461,chr5-12471761-12472838,0.6621747128103699
chr4-29563547-29565137,chr3-14187277-14188581,0.4922395530104872
chr4-29563547-29565137,chr2-15091261-15092874,0.516741741942851
chr4-29563547-29565137,chr2-23335235-23336935,0.897436713275201
chr4-29563547-29565137,chr5-38049111-38049527,0.7551156416853255
chr4-29563547-29565137,chr4-45556780-45558044,0.36793826352639536
chr4-29563547-29565137,chr5-23857742-23858006,0.38126706976867714
chr4-29563547-29565137,chr3-49715250-49716042,0.37147631795105573
chr4-29563547-29565137,chr3-39334882-39335370,0.688268251465803
chr4-29563547-29565137,chr1-12910049-12911305,0.8942055142766483
chr4-29563547-29565137,chr5-47626914-47627797,0.5710157794373889
chr4-29563547-29565137,chr3-15881728-15883690,0.6397712814750086
chr4-29563547-29565137,chr5-13722094-13723779,0.8254937250774175
chr4-29563547-29565137,chr3-47321408-47322636,0.6524335994636709
chr4-29563547-29565137,chr2-7914550-7915516,0.4865952582842459
chr4-29563547-29565137,chr3-31527880-31528286,0.8867079874470203
chr4-29563547-29565137,chr2-43065449-43066540,0.5114372043077766
chr4-29563547-29565137,chr4-6654237-6654921,0.7863706630063573
chr4-29563547-29565137,chr3-32288562-32289871,0.5940280603818942
chr4-29563547-29565137,chr5-37093880-37095092,0.4012001630528762
chr4-29563547-29565137,chr4-45066131-45067685,0.4007891976845323
chr4-29563547-29565137,chr1-28948416-28950016,0.5756258741063236
chr4-29563547-29565137,chr4-38876684-38878652,0.5061325505217005
chr4-29563547-29565137,chr3-30859174-30860083,0.5762546934973758
chr4-29563547-29565137,chr5-16421040-16422191,0.4855302555022034
chr4-29563547-29565137,chr5-6674719-6676167,0.46568213260447744
chr4-29563547-29565137,chr1-23277522-23279383,0.823906412634654
chr4-29563547-29565137,chr5-32378291-32380124,0.34514896979806714
chr4-29563547-29565137,chr1-44347144-44348491,0.36255753572063726
chr4-29563547-29565137,chr3-36703247-36704819,0.745227816360406
chr4-29563547-29565137,chr3-25435642-25436244,0.5689355455427076
chr4-29563547-29565137,chr4-13984808-13985936,0.4811245291382475
chr4-29563547-29565137,chr2-35109026-35109488,0.898067714525616
chr4-29563547-29565137,chr4-14228175-14228720,0.8771622525625713
chr4-29563547-29565137,chr4-12002109-12003559,0.8433172016143318
chr4-29563547-29565137,chr2-6320385-6321406,0.41265400134298624
chr4-29563547-29565137,chr1-18395683-18396043,0.6787097133470017
chr4-3669995-3670703,chr3-14187277-14188581,0.7192741267708664
chr4-3669995-3670703,chr4-45500529-45502140,0.5992610418255857
chr4-3669995-3670703,chr2-20435721-20436916,0.5701845914833368
chr4-3669995-3670703,chr1-11788678-11789398,0.7434189258678757
chr4-3669995-3670703,chr3-39334882-39335370,0.7868077809466218
chr4-3669995-3670703,chr5-1769598-1770661,0.47824731825698874
chr4-3669995-3670703,chr4-6654237-6654921,0.783350746111801
chr4-3669995-3670703,chr3-32288562-32289871,0.7923067546551729
chr4-3669995-3670703,chr4-30193243-30195086,0.6880989257022867
chr4-3669995-3670703,chr2-24477595-24479291,0.8560552708204712
chr4-3669995-3670703,chr3-30859174-30860083,0.36676313765148133
chr4-3669995-3670703,chr3-48936136-48936653,0.8960586873157779
chr4-3669995-3670703,chr2-41038963-41040454,0.39881665544099615
chr4-3669995-3670703,chr1-44347144-44348491,0.6939946725333428
chr4-3669995-3670703,chr3-36703247-36704819,0.8737725512005441
chr4-3669995-3670703,chr4-13984808-13985936,0.8679094883705332
chr4-3669995-3670703,chr2-13105878-13107516,0.6000662228746936
chr4-3669995-3670703,chr1-5341747-5343542,0.8428648448998697
chr4-3669995-3670703,chr1-33114689-33115785,0.3923922546610533
chr4-3669995-3670703,chr1-32146082-32146434,0.3068034349406338
chr4-3669995-3670703,chr5-12471761-12472838,0.581523000371783
chr4-3669995-3670703,chr4-13344096-13344693,0.45737080569186894
chr3-14187277-14188581,chr4-45500529-45502140,0.38950325886639603
chr3-14187277-14188581,chr2-15091261-15092874,0.668191586830104
chr3-14187277-14188581,chr4-35561725-35562220,0.5804292003500032
chr3-14187277-14188581,chr1-49170987-49171834,0.6798019856698586
chr3-14187277-14188581,chr5-47626914-47627797,0.5894681507372488
chr3-14187277-14188581,chr5-13722094-13723779,0.5377253857794856
chr3-14187277-14188581,chr2-7914550-7915516,0.5421750771066728
chr3-14187277-14188581,chr2-43065449-43066540,0.8935351275887904
chr3-14187277-14188581,chr5-1769598-1770661,0.6741872187030765
chr3-14187277-14188581,chr1-8971379-8972599,0.5361215265717103
chr3-14187277-14188581,chr5-37093880-37095092,0.6346701353307225
chr3-14187277-14188581,chr4-45066131-45067685,0.30609772319387346
chr3-14187277-14188581,chr1-28948416-28950016,0.5897461310101779
chr3-14187277-14188581,chr3-48936136-48936653,0.4325712249408915
chr3-14187277-14188581,chr5-6674719-6676167,0.8313737462364965
chr3-14187277-14188581,chr1-23277522-23279383,0.8472632860699334
chr3-14187277-14188581,chr2-22808811-22809740,0.5731433636024013
chr3-14187277-14188581,chr3-34436048-34437014,0.7471698770372612
chr3-14187277-14188581,chr3-17887294-17888245,0.863479840208843
chr3-14187277-14188581,chr1-44347144-44348491,0.7644850625183259
chr3-14187277-14188581,chr3-4612600-4613272,0.7791474771075959
chr3-14187277-14188581,chr4-43060836-43062219,0.36126811259414776
chr3-14187277-14188581,chr3-6184502-6184710,0.47632119715422094
chr3-14187277-14188581,chr1-24448674-24450556,0.6213849437851375
chr3-14187277-14188581,chr1-32146082-32146434,0.32743620622175396
chr3-14187277-14188581,chr4-13344096-13344693,0.5967621007352236
chr4-45500529-45502140,chr2-23335235-23336935,0.5859261262663764
chr4-45500529-45502140,chr2-41835801-41837580,0.618431391059783
chr4-45500529-45502140,chr1-49170987-49171834,0.6180140431195655
chr4-45500529-45502140,chr3-49715250-49716042,0.31887465108463214
chr4-45500529-45502140,chr3-15881728-15883690,0.7460905056379913
chr4-45500529-45502140,chr3-31527880-31528286,0.6710926615635426
chr4-45500529-45502140,chr1-8971379-8972599,0.6936797665466446
chr4-45500529-45502140,chr5-37093880-37095092,0.5070664283932441
chr4-45500529-45502140,chr4-30193243-30195086,0.5062087131603481
chr4-45500529-45502140,chr4-42878167-42879764,0.8007050702281218
chr4-45500529-45502140,chr2-12506305-12506724,0.5302822949670354
chr4-45500529-45502140,chr1-23277522-23279383,0.6256099559308328
chr4-45500529-45502140,chr2-34267858-34269229,0.39173957683004457
chr4-45500529-45502140,chr4-14228175-14228720,0.8580879473355421
chr4-45500529-45502140,chr1-33114689-33115785,0.7734912322041856
chr4-45500529-45502140,chr1-24448674-24450556,0.7032046196416761
chr2-15091261-15092874,chr2-23335235-23336935,0.7497217112112332
chr2-15091261-15092874,chr5-47626914-47627797,0.4053575283747253
chr2-15091261-15092874,chr5-13722094-13723779,0.6971327517307944
chr2-15091261-15092874,chr3-47321408-47322636,0.8906211504517885
chr2-15091261-15092874,chr2-7914550-7915516,0.6314783969861232
chr2-15091261-15092874,chr5-37898446-37899840,0.6558211305095822
chr2-15091261-15092874,chr4-30193243-30195086,0.4587233627329631
chr2-15091261-15092874,chr1-28948416-28950016,0.33999179515713374
chr2-15091261-15092874,chr3-30859174-30860083,0.6260123227777779
chr2-15091261-15092874,chr3-48936136-48936653,0.7357530134035317
chr2-15091261-15092874,chr5-22200096-22201553,0.46630447620889476
chr2-15091261-15092874,chr2-40280002-40281338,0.6185853209439529
chr2-15091261-15092874,chr5-16421040-16422191,0.6835320835888028
chr2-15091261-15092874,chr1-5965050-5965362,0.38921628639947126
chr2-15091261-15092874,chr3-34436048-34437014,0.5060762261512778
chr2-15091261-15092874,chr5-32378291-32380124,0.3708502646211962
chr2-15091261-15092874,chr3-17887294-17888245,0.39485732227113285
chr2-15091261-15092874,chr2-6320385-6321406,0.8811435889368879
chr2-15091261-15092874,chr1-18395683-18396043,0.6178500429110685
chr2-23335235-23336935,chr2-41835801-41837580,0.3305937241783741
chr2-23335235-23336935,chr5-25584529-25585607,0.7302078682626647
chr2-23335235-23336935,chr4-45556780-45558044,0.48237782988595784
chr2-23335235-23336935,chr3-49715250-49716042,0.5583077076022737
chr2-23335235-23336935,chr1-12910049-12911305,0.7519707007471799
chr2-23335235-23336935,chr3-47321408-47322636,0.40582187738987485
chr2-23335235-23336935,chr5-1769598-1770661,0.5599773844753392
chr2-23335235-23336935,chr5-44156515-44157239,0.69295710396169
chr2-23335235-23336935,chr4-45066131-45067685,0.6114228778130413
chr2-23335235-23336935,chr3-23474685-23475517,0.7944978148001294
chr2-23335235-23336935,chr4-38876684-38878652,0.522130185536527
chr2-23335235-23336935,chr1-19273392-19275112,0.5822511357856688
chr2-23335235-23336935,chr2-41038963-41040454,0.6045995515829108
chr2-23335235-23336935,chr2-40280002-40281338,0.4693415653408859
chr2-23335235-23336935,chr1-5965050-5965362,0.5163396980478815
chr2-23335235-23336935,chr1-23277522-23279383,0.4769129764259029
chr2-23335235-23336935,chr1-44347144-44348491,0.45682464297001685
chr2-23335235-23336935,chr3-25435642-25436244,0.6553182999751735
chr2-23335235-23336935,chr2-42167719-42168559,0.7486906385761489
chr2-23335235-23336935,chr2-35109026-35109488,0.5839392207159428
chr2-23335235-23336935,chr1-5341747-5343542,0.40906940846228246
chr2-23335235-23336935,chr1-33114689-33115785,0.5927770957309695
chr2-23335235-23336935,chr3-6184502-6184710,0.326027117445036
chr2-23335235-23336935,chr3-7041495-7042322,0.6041473406840218
chr2-23335235-23336935,chr1-32146082-32146434,0.3541211283509135
chr2-23335235-23336935,chr2-6320385-6321406,0.7802544572593497
chr2-23335235-23336935,chr1-18395683-18396043,0.8449743026490792
chr2-23335235-23336935,chr4-13344096-13344693,0.778287449120818
chr2-41835801-41837580,chr4-35561725-35562220,0.8628667899888984
chr2-41835801-41837580,chr1-49170987-49171834,0.5551183541127686
chr2-41835801-41837580,chr2-28891752-28893003,0.7079716541806265
chr2-41835801-41837580,chr1-12910049-12911305,0.7355415933160511
chr2-41835801-41837580,chr3-15881728-15883690,0.6927791491522999
chr2-41835801-41837580,chr5-13722094-13723779,0.5002837780408597
chr2-41835801-41837580,chr2-43065449-43066540,0.40844441662612746
chr2-41835801-41837580,chr1-8971379-8972599,0.7753393633622346
chr2-41835801-41837580,chr5-37093880-37095092,0.6108973725808365
chr2-41835801-41837580,chr3-23474685-23475517,0.38791520477364183
chr2-41835801-41837580,chr2-41038963-41040454,0.40520125649056465
chr2-41835801-41837580,chr1-23277522-23279383,0.40000021394494756
chr2-41835801-41837580,chr5-32378291-32380124,0.544426639831948
chr2-41835801-41837580,chr3-36703247-36704819,0.7266382850406764
chr2-41835801-41837580,chr2-13105878-13107516,0.4304932407094576
chr2-41835801-41837580,chr4-43060836-43062219,0.381546373385897
chr2-41835801-41837580,chr3-6184502-6184710,0.8498238355170944
chr2-41835801-41837580,chr3-7041495-7042322,0.3279361836691212
chr2-41835801-41837580,chr3-24101383-24103026,0.4760596825047593
chr2-41835801-41837580,chr5-12471761-12472838,0.5375046632747755
chr2-41835801-41837580,chr2-6320385-6321406,0.5821301068440379
chr2-41835801-41837580,chr4-13344096-13344693,0.571918489262686
chr2-20435721-20436916,chr5-25584529-25585607,0.3425622732140669
chr2-20435721-20436916,chr5-23857742-23858006,0.31614637872123197
chr2-20435721-20436916,chr1-11788678-11789398,0.5612219231242578
chr2-20435721-20436916,chr1-49170987-49171834,0.7295350971863823
chr2-20435721-20436916,chr3-31527880-31528286,0.5396875662601954
chr2-20435721-20436916,chr2-43065449-43066540,0.4061735464277062
chr2-20435721-20436916,chr5-1769598-1770661,0.8762052158081426
chr2-20435721-20436916,chr1-8971379-8972599,0.6005836644841862
chr2-20435721-20436916,chr5-37093880-37095092,0.8083694755137818
chr2-20435721-20436916,chr4-30193243-30195086,0.7846763934521703
chr2-20435721-20436916,chr4-45066131-45067685,0.6753407267441854
chr2-20435721-20436916,chr4-42878167-42879764,0.7460194910386735
chr2-20435721-20436916,chr1-19273392-19275112,0.5330645675117247
chr2-20435721-20436916,chr3-34436048-34437014,0.4192927223497226
chr2-20435721-20436916,chr1-24448674-24450556,0.45437648257326285
chr2-20435721-20436916,chr3-24101383-24103026,0.6423637774798416
chr2-20435721-20436916,chr1-32146082-32146434,0.5606687289664533
chr2-20435721-20436916,chr5-12471761-12472838,0.3401864245146571
chr2-20435721-20436916,chr2-6320385-6321406,0.4764570742356322
chr4-35561725-35562220,chr5-25584529-25585607,0.30316666936492037
chr4-35561725-35562220,chr3-20009001-20009431,0.6106814270261726
chr4-35561725-35562220,chr1-12910049-12911305,0.37419324401879955
